ETC_20150317_000001	Kepa	케파				
ETC_20150317_000295	Fantôme Adepte (Alter Ego)	신도 유령(분신)				
ETC_20150317_000296	Corne à Trois Yeux	뿔 세눈박이				
ETC_20150317_000297	Aile à Trois Yeux	날개 세눈박이				
ETC_20150317_000298	Adepte	신도				
ETC_20150317_000299	Zombie d'Infanterie Lourde	좀비 중보병				
ETC_20150317_000300	Livre de Magie	매직북				
ETC_20150317_000301	Citrouille Verte	덜 익은 호박				
ETC_20150317_000302	Oignon Well Die	잘 죽는 양파				
ETC_20150317_000303	Grand Oignon de PV	피통 큰 양파				
ETC_20150317_000304	Cible d'Ambre	호박 타겟				
ETC_20150317_000305	Palissade de Pieux	방책				
ETC_20150317_000306	Gardien de la Défense	디펜스 수호물				
ETC_20150317_000307	Babauzi	바바우지스				
ETC_20150317_000308	Zombie Nachi	나사 좀비				
ETC_20150317_000309	Berserker Zombie	좀비 광전사				
ETC_20150317_000310	Zombie-chandelle	양초 좀비				
ETC_20150317_000311	Tireur Zombie	좀비 궁수				
ETC_20150317_000312	Zombie en Fauteuil Roulant	휠체어 좀비				
ETC_20150317_000313	Archer Vubbe Supérieur	하이 부베 궁수				
ETC_20150317_000314	Desmodus	데스모두스				
ETC_20150317_000315	Une théorie populaire veut qu'il faille être un démon pour utiliser ce messager.	일설에는 마족들이 전령으로 이용한다고도 합니다.				
ETC_20150317_000316	Vubbe au Trésor	트레저 부베				
ETC_20150317_000317	Voleur Vubbe	부베 약탈자				
ETC_20150317_000318	Le Vubbe le plus fréquemment rencontré.	인간들에게 가장 자주 목격되는 부베입니다.				
ETC_20150317_000319	Brigand Vubbe Rouge	붉은 부베 약탈자				
ETC_20150317_000320	Au fil du temps, ces Vubbe sont devenus divers et distinguables.	지난 몇 년간 부베 사회는 시간이 지날수록 급격히 분화되고 복잡해져 왔습니다. 	ETC_20150317_000318	Le Vubbe le plus fréquemment rencontré.	인간들에게 가장 자주 목격되는 부베입니다.	
ETC_20150317_000321	Voleur Vubbe Bleu	푸른 부베 약탈자				
ETC_20150317_000322	Mineur Vubbe	부베 광부				
ETC_20150317_000323	Il est difficile de déterminer si leurs rôles miniers sont permanents, car on connaît peu de choses sur le système social des Vubbe.	채굴하는 모습이 많이 목격되어 붙은 이름이지만, 부베 집단의 체계는 명확히 알려지지 않았기에 이들의 역할이 고정적인지는 모릅니다. 				
ETC_20150317_000324	Mineur Vubbe Rouge	붉은 부베 광부				
ETC_20150317_000325	Mineur Vubbe Bleu	푸른 부베 광부				
ETC_20150317_000326	Grand Mineur Vubbe	대형 부베 광부				
ETC_20150317_000327	Archer Vubbe	부베 궁수				
ETC_20150317_000328	Les Archers Vubbe sont spécialisés dans l'utilisation d'armes à distance. Certains affirment donc que les Vubbe ont des rôles spécifiques.	부베궁수는 투사무기에 특화된 모습을 보입니다. 혹자는 이런 점을 들어 부베의 직군이 명확히 짜져있다고 주장합니다.				
ETC_20150317_000329	Archer Vubbe rouge	붉은 부베 궁수				
ETC_20150317_000330	Il est possible de collecter et d'utiliser les arcs et flèches fabriqués par les Vubbe.	부베들이 만든 활과 화살을 수거해서 사용하는 일도 가능하긴 합니다.				
ETC_20150317_000331	Observation Fine	눈팅이				
ETC_20150317_000332	Œil	눈까리				
ETC_20150317_000333	Garde de la Prison	감옥 간수				
ETC_20150317_000334	Adepte Paladin A1	팔라딘 추종자A1				
ETC_20150317_000335	Adepte Paladin A2	팔라딘 추종자A2				
ETC_20150317_000336	Adepte Paladin A3	팔라딘 추종자A3				
ETC_20150317_000337	Mine Explosive	폭발 지뢰				
ETC_20150317_000338	Mine Toxique	맹독 지뢰				
ETC_20150317_000339	Mines Antipersonnel	대인 지뢰				
ETC_20150317_000340	Mine Infernale	불지옥 지뢰				
ETC_20150317_000341	Villageois	마을사람				
ETC_20150317_000342	Statue d'Ange Bébé	아기천사상				
ETC_20150317_000343	Statue du Hall	홀 석상				
ETC_20150317_000344	Type de Monstre Déclencheur Caché	히든 트리거 몬스터형				
ETC_20150317_000345	Sculpture de Hibou	부엉이 조각상				
ETC_20150317_000346	Objet Transparent	투명 오브젝트				
ETC_20150317_000347	Boule de Feu	파이어 볼				
ETC_20150317_000348	Grande Carapace de Tortue Armée	자주포 거북 껍질 대				
ETC_20150317_000349	Carapace de Tortue Armée	자주포 거북 껍질				
ETC_20150317_000350	Apostat (Homme) (3D)	남자 배교자(3D)				
ETC_20150317_000351	Apostate (Femme) (3D)	여자 배교자(3D)				
ETC_20150317_000352	Modification	수정				
ETC_20150317_000353	Abomination	어보미네이션				
ETC_20150317_000354	Combattant Vubbe Supérieur	하이 부베 투사				
ETC_20150317_000355	Monstre Mage	몬스터 위저드				
ETC_20150317_000356	Batterie (Temporaire)	포대(임시)				
ETC_20150317_000357	Bloc de Glace	얼음 덩어리				
ETC_20150317_000358	Colonne de Glace	얼음 기둥				
ETC_20150317_000359	Feu de camp	모닥불				
ETC_20150317_000360	Mine	지뢰				
ETC_20150317_000361	Pavois	파비스				
ETC_20150317_000362	Bouclier Sous-zéro	서브제로쉴드				
ETC_20150317_000363	Dé	주사위				
ETC_20150317_000364	Catapulte	투석기				
ETC_20150317_000365	Fourré du Papillon	나비 덤불				
ETC_20150317_000366	Buisson de Ronces	가시덤불				
ETC_20150317_000367	Mannequin d'Escrime	검 연습대				
ETC_20150317_000368	Appât	미끼				
ETC_20150317_000369	Objet touché	타격오브젝트				
ETC_20150317_000370	Arbre aux Longues Branches	긴팔 나무				
ETC_20150317_000371	Un monstre arbustif qui attaque en tirant ses brindilles ou en frappant avec ses branches.	관목이 잔가지를 버리고  두 개의 가지를 사용하여 공격하는 형태로 변이된 몬스터입니다.				
ETC_20150317_000372	Rocktor	락터				
ETC_20150317_000373	Venucelos	베누켈로스				
ETC_20150317_000374	Selon la légende, ce chien de garde est une création que Zachariel le Grand avait prévu de préserver.	일설에 의하면 경비견은 자카리엘 대왕이 손수 시안을 잡아 만든 것이라 합니다.				
ETC_20150317_000375	Golem du Cimetière	묘지 골렘				
ETC_20150317_000376	Chef Kepa	케파치프틴				
ETC_20150317_000377	Poata	포아타				
ETC_20150317_000378	Deadborn	데드본				
ETC_20150317_000379	Salamandre	샐러맨더				
ETC_20150317_000380	Saltistter	살티스터				
ETC_20150317_000381	Ginklas	긴클라스				
ETC_20150317_000382	Baleine de Pierre	석화고래				
ETC_20150317_000383	Tutu	투투				
ETC_20150317_000384	Yonazolem	요나졸렘				
ETC_20150317_000385	Maître Genie	마스터 지니				
ETC_20150317_000386	Biteregina	비테레지나				
ETC_20150317_000387	Iltiswort	일티스워트				
ETC_20150317_000388	Gobelin des Bois Rouge Géant	자이언트 레드 우드				
ETC_20150317_000389	Lepus	레푸스				
ETC_20150317_000390	Mushcaria	머슈카리아				
ETC_20150317_000391	Chafer	체이퍼				
ETC_20150317_000392	Gaigalas	가이갈라스				
ETC_20150317_000393	Throneweaver	쓰론위버				
ETC_20150317_000394	Bebraspion	베브라스피온				
ETC_20150317_000395	Mushwort Détrempé	눅눅한 머쉬워트				
ETC_20150317_000396	Sparnas	스파르나스				
ETC_20150317_000397	Mineloader	마인로더				
ETC_20150317_000398	Rajatoad	라자토드				
ETC_20150317_000399	Shadowgaler	섀도게일러				
ETC_20150317_000400	Helgasercle	헬가세르클				
ETC_20150317_000401	Necroventer	네크로벤터				
ETC_20150317_000402	Lutopus Frétillant	꿈틀대는 루토푸스				
ETC_20150317_000403	Linkroller	링크롤러				
ETC_20150317_000404	Rocktortuga	락토르투가				
ETC_20150317_000405	Yekub	예쿱				
ETC_20150317_000406	Rytaswort Venimeux	독포자 리타스워트				
ETC_20150317_000407	Ravinepede	라바인피드				
ETC_20150317_000408	Netherbovine	네더보바인				
ETC_20150317_000409	Carnivore Sauvage	광폭해진 카너버				
ETC_20150317_000410	Seigneur des Tombes	툼로드				
ETC_20150317_000411	Achat	에하트				
ETC_20150317_000412	Shnayim	쉬나임				
ETC_20150317_000413	Honeypin	허니핀				
ETC_20150317_000414	Rajapearl	라자펄				
ETC_20150317_000415	Cyclope	사이클롭스				
ETC_20150317_000416	Archon	아콘				
ETC_20150317_000417	Carapace	캐러페이스				
ETC_20150317_000418	Loup-garou	웨어울프				
ETC_20150317_000419	Tini	티니				
ETC_20150317_000420	En raison de son apparence mignonne, beaucoup ont tenté de gagner le cœur de Tini, mais aucun n'a réussi.	귀여운 외모 덕에 많은 사람들이 티니를 길들이려 하였으나 성공한 적이 없다고합니다.				
ETC_20150317_000421	Ambulo Arbre	트리암불로				
ETC_20150317_000422	Ambulo arbre diffère des monstres typiques issus du royaume démoniaque, car ce n'est pas une difformité entre créatures et objets.	트리암불로는 마계에 기원한 몬스터로 선입견과 달리 생물이나 사물이 변형된 몬스터가 아닙니다.				
ETC_20150317_000423	Golemlet	골렘릿				
ETC_20150317_000424	Vubbesqua	부베스콰				
ETC_20150317_000425	Spion	스피온				
ETC_20150317_000426	Il est bien dressé pour obéir à chaque ordre de son propriétaire. Malheureusement, son propriétaire est généralement un démon.	잘 훈련시키면 주인을 따릅니다. 문제는 그 주인이란 대개 마족이란 점입니다.				
ETC_20150317_000427	Mirtislampa	미티스램파				
ETC_20150317_000428	Spekull	스페컬				
ETC_20150317_000429	Scap	스캡				
ETC_20150317_000430	Déchiqueté	쉬레디드				
ETC_20150317_000431	Déchiqueté est un monstre démoniaque dérivé du sous-produit résultant de la transformation d'un monstre en fantôme puissant.	쉬레디드는 마족이 강력한 원혼으로 몬스터를 만들 때 떨어져 나온 부산물에서 기원한 몬스터입니다.				
ETC_20150317_000432	Yekubite	에큐바이트				
ETC_20150317_000433	Yekub pousse son cri tristement célèbre dans le royaume démoniaque, ce qui produit de nombreux sbires et les répand à travers le monde. Yekubite est le nom donné à ces sbires.	예쿱은 마계에서 악명를 떨친 존재이며 많은 분신을 낳아 세상에 퍼뜨렸습니다. 에큐바이트는 그런 분신들에게 붙여진 이름입니다.				
ETC_20150317_000434	Shardstatue	샤드스태튜				
ETC_20150317_000435	Un monstre démoniaque possédé, obsédé par les statues divines de la Déesse.	신성이 떠난 여신상에 빙의한 마족이 자신만의 피조물로 만든 몬스터입니다.				
ETC_20150317_000436	Deadborn Scap	데드본스캡				
ETC_20150317_000437	Cire	사이어				
ETC_20150317_000438	Ce monstre ne semble pas provenir de plantes ordinaires mais plutôt de flore pourrie. Cependant, rien ne prouve cette conclusion.	정확히는 초목이 변형된 몬스터가 아니라 썩어가는 초목이 생명을 얻은 것이라 합니다만, 그 흔적은 찾기 쉽지 않습니다.				
ETC_20150317_000439	Ritasfung	리타스펑				
ETC_20150317_000440	Tisfung	티스펑				
ETC_20150317_000441	Mushpung	머쉬펑				
ETC_20150317_000442	Treegool	트리굴				
ETC_20150317_000443	En se transformant en monstre au corps de bois durci et sans feuilles, Treegool remplace son ancien régime photosynthétique par la chasse.	몬스터로 변한 후 목질이 단단해지고 잎이 없어진 트리굴은 없어진 광합성 능력을 사냥으로 보충합니다.				
ETC_20150317_000444	Kyste	시스트				
ETC_20150317_000445	Ammon	암몬				
ETC_20150317_000446	Existant depuis des temps anciens, Ammon a blessé d'innombrables personnes et monstres.	암몬은 고대부터 존재한 몬스터로 많은 사람을 해쳐왔습니다. 				
ETC_20150317_000447	Operor	오페러				
ETC_20150317_000448	Bien qu'il ait conservé sa forme originale, Operor a développé un comportement sévèrement agressif et violent.	오페러는 비교적 원형을 유지하고 있는 몬스터지만, 그 공격성과 사나움은 심해졌습니다.				
ETC_20150317_000449	Chafperor	체이퍼러				
ETC_20150317_000450	Un hybride d'abeille et de scarabée sévèrement muté, possédant les qualités des deux, il opère en essaims.	벌과 딱정벌레의 장점에 변이된 몬스터의 사나움이 깃든 몬스터입니다. 벌처럼 체계를 지닙니다.				
ETC_20150317_000451	Ravinelarva	러바인러바				
ETC_20150317_000452	Avant d'être révélé comme une plante mutée, on le soupçonnait d'être la larve d'un monstre.	식물변형이란 점이 밝혀지기 전에는 어떤 몬스터의 유충이 아닌가 추측이 있었습니다.				
ETC_20150317_000453	Nethercalf	네더카프				
ETC_20150317_000454	Infrogalas	인프로갈라스				
ETC_20150317_000455	Carnivorefung	카니버펑				
ETC_20150317_000456	Vesper	베스퍼				
ETC_20150317_000457	Les animaux vivant dans le Mausolée Royal ont été déformés ces dernières années par l'influence de l'énergie maléfique.	왕릉에 서식하던 동물이 근래에 마기의 영향을 받아 변형된 몬스터입니다.				
ETC_20150317_000458	Karas	카라스				
ETC_20150317_000459	C'est une créature magique dont le nom vient des souhaits d'une espèce de golem.	엄밀히는 골렘의 일종이나 만든이의 염원이 담긴 이름을 지닌 마법피조물입니다.				
ETC_20150317_000460	Echad	에하드				
ETC_20150317_000461	Une créature magique créée pour protéger le Mausolée Royal. Bien que faible, elle est assez forte pour résister aux pouvoirs de la déesse.	왕릉을 수호하기 위해 만들어진 마법피조물이며 약하지만 여신의 힘도 깃들어 마족에게 강한 편입니다.				
ETC_20150317_000462	Shtayim	쉬타임				
ETC_20150317_000463	Malgré son apparence, cette création magique a reçu la bénédiction de la déesse. Peut infliger des dégâts critiques aux démons.	외양과 달리 이 마법피조물에는 여신의 축복이 깃들어 있어 마족에게 치명적일 수 있습니다.				
ETC_20150317_000464	Tombsinker	툼싱커				
ETC_20150317_000465	De nombreuses créatures ont été placées dans le Mausolée Royal, y compris le Tombsinker, pour se prémunir des démons intrus.	툼싱커를 비롯한 왕릉에 배치된 것들은 특별히 마족의 침입에 강하도록 만들어졌습니다.				
ETC_20150317_000466	Graztas	그라즈타스				
ETC_20150317_000467	Abogust	어보거스트				
ETC_20150317_000468	Tisserand	위버				
ETC_20150317_000469	Des rumeurs disent que le Tisserand recherche un fil fait de pierre.	위버가 돌로 된 실을 잣는다는 소문이 있습니다.				
ETC_20150317_000470	Hallowventer	할로우벤터				
ETC_20150317_000471	Veuillez ne pas regarder directement dans leurs capuches.	그들 머리 부분의 깊은 공허를 직시하지 마십시오.				
ETC_20150317_000472	Meleech	멜리치				
ETC_20150317_000473	Ferme et toxique, sa capacité à sucer le sang est unique.	단단하고 독성이 있으며 무엇보다 흡혈 본능이 남아 있습니다.				
ETC_20150317_000474	Salamandre Infro	인프로 샐러맨더				
ETC_20150317_000475	Zolem	졸렘				
